"","par","est","sd","lwr","upr","model","year","Ecov"
"1","log_SSB",108129.224864132,0.329561113058593,56678.0639553183,206286.673428636,"fit0",1970,"Fem30p"
"2","log_SSB",111721.640563672,0.339179901076533,57467.3993655392,217196.621180722,"fit0",1971,"Fem30p"
"3","log_SSB",108426.129810252,0.355192567766862,54049.0342950877,217510.37329261,"fit0",1972,"Fem30p"
"4","log_SSB",93346.965190928,0.390624490129704,43410.4136770199,200727.317993034,"fit0",1973,"Fem30p"
"5","log_SSB",84163.5008424087,0.362449848379962,41361.8783061898,171256.605457158,"fit0",1974,"Fem30p"
"6","log_SSB",92678.6644596609,0.263070020276009,55341.3876749918,155206.35110326,"fit0",1975,"Fem30p"
"7","log_SSB",123202.868406026,0.191770718008574,84602.3231001682,179415.248036403,"fit0",1976,"Fem30p"
"8","log_SSB",135998.108969975,0.190784686559996,93569.3614862467,197666.045269827,"fit0",1977,"Fem30p"
"9","log_SSB",123281.381279223,0.224338390137679,79421.2647721848,191363.0941752,"fit0",1978,"Fem30p"
"10","log_SSB",127119.938617555,0.237659838506845,79783.5829529905,202541.40257968,"fit0",1979,"Fem30p"
"11","log_SSB",168537.237965551,0.230962850628105,107175.699050069,265030.233838615,"fit0",1980,"Fem30p"
"12","log_SSB",185465.740300964,0.22142947436747,120165.313449676,286251.829566359,"fit0",1981,"Fem30p"
"13","log_SSB",304341.354639757,0.209325855009846,201919.938088021,458714.780823606,"fit0",1982,"Fem30p"
"14","log_SSB",424732.645583313,0.211178657622777,280773.903848645,642502.090655285,"fit0",1983,"Fem30p"
"15","log_SSB",462971.083172206,0.232877569601985,293308.383918746,730774.282650658,"fit0",1984,"Fem30p"
"16","log_SSB",408940.616958599,0.278470974621594,236930.498874318,705829.046885133,"fit0",1985,"Fem30p"
"17","log_SSB",361998.885096652,0.325761203874421,191167.340431395,685489.438287429,"fit0",1986,"Fem30p"
"18","log_SSB",349053.659263202,0.324546903544272,184770.355228157,659404.788688011,"fit0",1987,"Fem30p"
"19","log_SSB",349900.49737354,0.317330463112302,187857.014661473,651720.981954681,"fit0",1988,"Fem30p"
"20","log_SSB",370036.229047296,0.289709037198771,209719.558870152,652904.343043757,"fit0",1989,"Fem30p"
"21","log_SSB",379715.129644343,0.285708400018025,216899.225860751,664749.166847585,"fit0",1990,"Fem30p"
"22","log_SSB",374241.482341725,0.292047458007158,211132.995654622,663357.646544463,"fit0",1991,"Fem30p"
"23","log_SSB",344213.252725973,0.288169745577695,195673.74083421,605511.822113027,"fit0",1992,"Fem30p"
"24","log_SSB",374294.299700824,0.270340701173862,220340.617692336,635816.601840286,"fit0",1993,"Fem30p"
"25","log_SSB",440579.70626484,0.258138270091783,265639.563271694,730728.793488784,"fit0",1994,"Fem30p"
"26","log_SSB",368547.357585147,0.259269401063053,221716.866501038,612615.345537361,"fit0",1995,"Fem30p"
"27","log_SSB",345754.86034849,0.255580704944184,209514.268860566,570588.457314871,"fit0",1996,"Fem30p"
"28","log_SSB",311389.234942348,0.257534975563211,187968.639327598,515848.047763914,"fit0",1997,"Fem30p"
"29","log_SSB",243455.338228892,0.272527106355212,142705.116866103,415335.504526838,"fit0",1998,"Fem30p"
"30","log_SSB",230067.21339697,0.278144219408258,133380.884465464,396840.393526945,"fit0",1999,"Fem30p"
"31","log_SSB",218662.1702018,0.285164063315493,125036.584798041,382393.239183466,"fit0",2000,"Fem30p"
"32","log_SSB",204530.373365239,0.301025501356529,113375.634717361,368974.107472123,"fit0",2001,"Fem30p"
"33","log_SSB",175204.234381078,0.313091853177639,94849.5844102101,323633.71896604,"fit0",2002,"Fem30p"
"34","log_SSB",162402.576776767,0.302703856136003,89727.6289265928,293940.64302436,"fit0",2003,"Fem30p"
"35","log_SSB",176935.423467634,0.261834955012418,105909.855767412,295592.358717042,"fit0",2004,"Fem30p"
"36","log_SSB",209261.758611647,0.260641328451595,125553.115248524,348780.542247472,"fit0",2005,"Fem30p"
"37","log_SSB",222976.601969228,0.270947179062872,131106.552583377,379222.579238556,"fit0",2006,"Fem30p"
"38","log_SSB",197247.767890485,0.289792588229685,111772.680521484,348087.58058102,"fit0",2007,"Fem30p"
"39","log_SSB",195406.503540378,0.294793416173707,109649.281981947,348234.853304032,"fit0",2008,"Fem30p"
"40","log_SSB",186769.072845179,0.287902533295911,106227.602321252,328376.860714186,"fit0",2009,"Fem30p"
"41","log_SSB",243454.136201919,0.255906069304368,147429.880541987,402021.057169226,"fit0",2010,"Fem30p"
"42","log_SSB",277576.170958387,0.239219698819012,173681.780264876,443618.959722865,"fit0",2011,"Fem30p"
"43","log_SSB",290778.386537076,0.238694461133523,182129.919337313,464240.419063223,"fit0",2012,"Fem30p"
"44","log_SSB",306755.594033641,0.25442623396246,186303.283325968,505085.003286231,"fit0",2013,"Fem30p"
"45","log_SSB",229379.588918643,0.272799639826742,134382.596682229,391531.322593081,"fit0",2014,"Fem30p"
"46","log_SSB",206881.195963112,0.300120506702558,114882.343291084,372553.588454262,"fit0",2015,"Fem30p"
"47","log_SSB",228439.831631072,0.238809332698885,143051.765987841,364796.312127094,"fit0",2016,"Fem30p"
"48","log_SSB",314443.31914248,0.221360331184477,203758.931241474,485252.844382874,"fit0",2017,"Fem30p"
"49","log_SSB",302832.793833488,0.237611574852198,190083.249402506,482460.718181448,"fit0",2018,"Fem30p"
"50","log_SSB",237743.265057051,0.269990129801487,140051.570959672,403578.908059967,"fit0",2019,"Fem30p"
"51","log_SSB",167500.574474974,0.317561363929228,89888.1848762067,312126.031781434,"fit0",2020,"Fem30p"
"52","log_SSB",184986.698017038,0.319902597423163,98817.5113005898,346295.6918552,"fit0",2021,"Fem30p"
"53","log_SSB",126749.847442909,0.345244319444447,64427.2430736847,249359.169511982,"fit1",1970,"Fem30p"
"54","log_SSB",131551.930165719,0.35370590851443,65768.3091976639,263134.487437011,"fit1",1971,"Fem30p"
"55","log_SSB",128668.028613121,0.36738718482454,62624.5130396402,264360.723678722,"fit1",1972,"Fem30p"
"56","log_SSB",113149.563230194,0.397089651674124,51956.9138179718,246412.319716249,"fit1",1973,"Fem30p"
"57","log_SSB",103154.004411205,0.37299005588859,49658.1512117329,214279.999686189,"fit1",1974,"Fem30p"
"58","log_SSB",111648.781646943,0.287434777516466,63560.0991773694,196120.68899485,"fit1",1975,"Fem30p"
"59","log_SSB",144896.971724224,0.219736724853673,94192.3501156552,222896.364609986,"fit1",1976,"Fem30p"
"60","log_SSB",161277.909098999,0.218344582851638,105127.472537614,247419.283803655,"fit1",1977,"Fem30p"
"61","log_SSB",150938.528768224,0.249703932544148,92522.6011928459,246236.478146893,"fit1",1978,"Fem30p"
"62","log_SSB",159181.645069256,0.260445144495222,95542.7210943593,265209.069165297,"fit1",1979,"Fem30p"
"63","log_SSB",213107.718994201,0.25102319047972,130293.853031552,348557.501664438,"fit1",1980,"Fem30p"
"64","log_SSB",236167.48102435,0.239636811026694,147651.249255308,377748.77879255,"fit1",1981,"Fem30p"
"65","log_SSB",387211.01255265,0.226559922668719,248368.206342515,603669.730719408,"fit1",1982,"Fem30p"
"66","log_SSB",544016.171433921,0.226604112340853,348917.293634013,848205.578173647,"fit1",1983,"Fem30p"
"67","log_SSB",608406.999316416,0.243153737536462,377761.384823534,979875.370242304,"fit1",1984,"Fem30p"
"68","log_SSB",566035.857360285,0.274912248789083,330243.222478958,970183.701008451,"fit1",1985,"Fem30p"
"69","log_SSB",529199.262958649,0.304715593884538,291232.662578272,961608.692640065,"fit1",1986,"Fem30p"
"70","log_SSB",513752.958151013,0.300513635588914,285070.294720405,925884.270992839,"fit1",1987,"Fem30p"
"71","log_SSB",514434.755656733,0.292881642710752,289750.64734196,913347.805277806,"fit1",1988,"Fem30p"
"72","log_SSB",533373.012010306,0.271190700173635,313464.852945505,907555.559316258,"fit1",1989,"Fem30p"
"73","log_SSB",547490.855148811,0.26699307377654,324420.117246262,923944.664763326,"fit1",1990,"Fem30p"
"74","log_SSB",545453.52869019,0.270016568059556,321303.171832565,925977.63745582,"fit1",1991,"Fem30p"
"75","log_SSB",502941.393872701,0.266572536073532,298267.722080367,848063.75931774,"fit1",1992,"Fem30p"
"76","log_SSB",539743.67212717,0.25391331830217,328134.715399222,887815.942445732,"fit1",1993,"Fem30p"
"77","log_SSB",626491.739689214,0.245285969209102,387367.978364097,1013227.52994803,"fit1",1994,"Fem30p"
"78","log_SSB",521416.955218523,0.245827563158027,322056.822001797,844185.319532954,"fit1",1995,"Fem30p"
"79","log_SSB",482242.462281328,0.243420201071228,299269.177396111,777085.680692556,"fit1",1996,"Fem30p"
"80","log_SSB",430956.298480734,0.244857604138323,266689.693318273,696402.357696549,"fit1",1997,"Fem30p"
"81","log_SSB",340230.516431175,0.255373940945794,206250.294507486,561244.310401809,"fit1",1998,"Fem30p"
"82","log_SSB",321999.604548383,0.259616576908115,193582.122223791,535605.995730595,"fit1",1999,"Fem30p"
"83","log_SSB",309009.553659844,0.264536495390122,183989.86295366,518979.158526279,"fit1",2000,"Fem30p"
"84","log_SSB",294948.089912069,0.275138877730634,172005.624025937,505764.716912163,"fit1",2001,"Fem30p"
"85","log_SSB",258830.731087822,0.282970586757811,148643.667738692,450697.620521767,"fit1",2002,"Fem30p"
"86","log_SSB",242518.909629016,0.2770883222048,140891.004493269,417453.347991829,"fit1",2003,"Fem30p"
"87","log_SSB",266697.047601623,0.252885510478281,162464.214731106,437802.966746522,"fit1",2004,"Fem30p"
"88","log_SSB",325708.666661055,0.253055082860933,198346.471761226,534852.647471497,"fit1",2005,"Fem30p"
"89","log_SSB",363655.003254559,0.261022805421647,218023.079469952,606564.046859538,"fit1",2006,"Fem30p"
"90","log_SSB",337375.140748991,0.272446033294909,197789.090459891,575471.505181337,"fit1",2007,"Fem30p"
"91","log_SSB",344088.765920193,0.275347975756425,200580.895072136,590270.966683549,"fit1",2008,"Fem30p"
"92","log_SSB",330293.025439934,0.270544604411139,194360.132583881,561295.576433006,"fit1",2009,"Fem30p"
"93","log_SSB",412654.607986417,0.250724326203971,252444.459825188,674539.760588688,"fit1",2010,"Fem30p"
"94","log_SSB",449104.245697339,0.239749302247288,280716.819505309,718498.534782527,"fit1",2011,"Fem30p"
"95","log_SSB",455354.62062942,0.238504927808984,285318.711917403,726723.561644946,"fit1",2012,"Fem30p"
"96","log_SSB",477124.428125322,0.247390665391397,293797.750844204,774845.005653681,"fit1",2013,"Fem30p"
"97","log_SSB",351995.468416451,0.257326918363685,212567.06566581,582878.675949305,"fit1",2014,"Fem30p"
"98","log_SSB",308230.099531782,0.272810677772135,180573.455744101,526133.776782836,"fit1",2015,"Fem30p"
"99","log_SSB",277303.521755614,0.230100019265823,176640.503752533,435331.883370286,"fit1",2016,"Fem30p"
"100","log_SSB",344642.914245543,0.214680984989869,226271.163664571,524939.79531453,"fit1",2017,"Fem30p"
"101","log_SSB",315551.254559997,0.229206853491144,201356.242685835,494509.59615762,"fit1",2018,"Fem30p"
"102","log_SSB",236179.939242007,0.258794492787113,142217.38439944,392223.242861004,"fit1",2019,"Fem30p"
"103","log_SSB",162379.524800837,0.303565882283776,89563.440957686,294395.902977899,"fit1",2020,"Fem30p"
"104","log_SSB",183820.677445504,0.300804251898604,101939.99639788,331469.910246404,"fit1",2021,"Fem30p"
"105","log_SSB",127553.733713769,0.349058770035636,64352.9340020166,252823.825931749,"fit2",1970,"Fem30p"
"106","log_SSB",132407.237474307,0.357561628457477,65697.5421068077,266854.374963915,"fit2",1971,"Fem30p"
"107","log_SSB",129543.95396499,0.371301026119467,62569.0173586751,268209.997812226,"fit2",1972,"Fem30p"
"108","log_SSB",114039.45850336,0.401138771464002,51951.6004022764,250329.113926001,"fit2",1973,"Fem30p"
"109","log_SSB",104191.168997255,0.377446837900772,49721.2085236014,218333.383667888,"fit2",1974,"Fem30p"
"110","log_SSB",113060.726269815,0.29339420228486,63616.4725076697,200934.244241803,"fit2",1975,"Fem30p"
"111","log_SSB",147030.962872252,0.227326797087466,94168.2121589906,229569.01854144,"fit2",1976,"Fem30p"
"112","log_SSB",164220.41415261,0.227548433733983,105131.777186034,256519.43823544,"fit2",1977,"Fem30p"
"113","log_SSB",154522.502296316,0.26059527176066,92718.9615400461,257522.337602996,"fit2",1978,"Fem30p"
"114","log_SSB",163819.243807757,0.272938667205728,95947.7584331896,279701.632221373,"fit2",1979,"Fem30p"
"115","log_SSB",220312.369424741,0.265000993615295,131058.587079515,370349.941985072,"fit2",1980,"Fem30p"
"116","log_SSB",245101.991186856,0.255037132216687,148680.78650511,404053.459064108,"fit2",1981,"Fem30p"
"117","log_SSB",402885.998981599,0.242966252466504,250244.836885175,648633.275298626,"fit2",1982,"Fem30p"
"118","log_SSB",567688.060780416,0.243734134592078,352078.152567707,915335.791222248,"fit2",1983,"Fem30p"
"119","log_SSB",638163.515277164,0.261148692063433,382505.528822777,1064697.47897316,"fit2",1984,"Fem30p"
"120","log_SSB",598873.221692292,0.29384120071164,336676.043375665,1065264.79301624,"fit2",1985,"Fem30p"
"121","log_SSB",565348.55582916,0.324286531783416,299418.078205438,1067467.24010038,"fit2",1986,"Fem30p"
"122","log_SSB",550343.474997838,0.320455549381998,293667.949771621,1031361.91984259,"fit2",1987,"Fem30p"
"123","log_SSB",551867.407244588,0.313048822357692,298787.35148902,1019312.34257772,"fit2",1988,"Fem30p"
"124","log_SSB",571849.507024817,0.291492342242519,322967.231095939,1012523.33735179,"fit2",1989,"Fem30p"
"125","log_SSB",586844.834173322,0.287076687963432,334317.165421004,1030120.18231917,"fit2",1990,"Fem30p"
"126","log_SSB",583707.618250486,0.28981253904163,330751.595628503,1030122.26730523,"fit2",1991,"Fem30p"
"127","log_SSB",532666.730353346,0.285957486054242,304119.064587175,932969.611788324,"fit2",1992,"Fem30p"
"128","log_SSB",558323.088659297,0.273033215473785,326945.243048411,953446.113555779,"fit2",1993,"Fem30p"
"129","log_SSB",634855.717845514,0.264145020588877,378294.698196974,1065417.47585181,"fit2",1994,"Fem30p"
"130","log_SSB",523262.190427055,0.265447782530475,311003.760832292,880385.880858103,"fit2",1995,"Fem30p"
"131","log_SSB",481236.728319558,0.263406502647591,287172.351248772,806445.285128062,"fit2",1996,"Fem30p"
"132","log_SSB",430474.261331641,0.265259834198827,255949.013647284,724003.921829484,"fit2",1997,"Fem30p"
"133","log_SSB",343377.573816538,0.276354125464935,199771.967610102,590213.730237943,"fit2",1998,"Fem30p"
"134","log_SSB",335026.213036571,0.280097480477119,193488.429516004,580099.614754186,"fit2",1999,"Fem30p"
"135","log_SSB",331065.061123229,0.284422074866786,189586.929196517,578120.4176946,"fit2",2000,"Fem30p"
"136","log_SSB",322547.958755361,0.294262272252955,181181.226346655,574216.146976482,"fit2",2001,"Fem30p"
"137","log_SSB",285815.790355254,0.300980863614711,158447.771387313,515568.412866546,"fit2",2002,"Fem30p"
"138","log_SSB",268098.247063172,0.294779585266978,150443.187274522,477766.201185226,"fit2",2003,"Fem30p"
"139","log_SSB",284931.136948891,0.26960000813774,167977.746678396,483312.548289045,"fit2",2004,"Fem30p"
"140","log_SSB",338831.570630659,0.269316804363729,199865.01337703,574421.862617173,"fit2",2005,"Fem30p"
"141","log_SSB",371679.6031909,0.276052281150944,216365.634813219,638482.75881427,"fit2",2006,"Fem30p"
"142","log_SSB",340944.07372481,0.287457524948819,194086.067630581,598924.295943397,"fit2",2007,"Fem30p"
"143","log_SSB",343157.848256712,0.290410863241614,194218.778590433,606312.683432647,"fit2",2008,"Fem30p"
"144","log_SSB",326142.565541211,0.286457932456548,186024.252643115,571801.641702443,"fit2",2009,"Fem30p"
"145","log_SSB",403199.388321333,0.267398369692161,238729.328902439,680979.36474799,"fit2",2010,"Fem30p"
"146","log_SSB",440036.568494057,0.256834846369814,265990.750278442,727965.846215812,"fit2",2011,"Fem30p"
"147","log_SSB",451217.598203522,0.256208712424695,273084.323882296,745547.448619967,"fit2",2012,"Fem30p"
"148","log_SSB",479574.239847201,0.266152505993548,284644.148459315,807996.415067335,"fit2",2013,"Fem30p"
"149","log_SSB",359789.390416384,0.277232681779204,208959.985635849,619488.966092199,"fit2",2014,"Fem30p"
"150","log_SSB",324411.01390758,0.294010058675137,182317.843778021,577247.42550532,"fit2",2015,"Fem30p"
"151","log_SSB",309668.810900537,0.25345481038128,188431.010170099,508911.841835305,"fit2",2016,"Fem30p"
"152","log_SSB",400601.566994723,0.240665502125334,249950.513102439,642053.554868505,"fit2",2017,"Fem30p"
"153","log_SSB",381734.457511231,0.2555366519415,231336.507210813,629910.07259654,"fit2",2018,"Fem30p"
"154","log_SSB",300838.20676509,0.282134434036258,173051.477920531,522986.730521863,"fit2",2019,"Fem30p"
"155","log_SSB",218376.82566624,0.318664231281623,116937.573823559,407811.077558511,"fit2",2020,"Fem30p"
"156","log_SSB",250004.935232623,0.315308480542944,134757.388133319,463814.774881453,"fit2",2021,"Fem30p"
"157","log_SSB",128292.459866255,0.345798050224483,65140.6202694711,252668.077007064,"fit3",1970,"Fem30p"
"158","log_SSB",133194.280754526,0.354160414108617,66530.0954373162,266657.011523915,"fit3",1971,"Fem30p"
"159","log_SSB",130343.825665889,0.367649326041313,63407.5597228997,267941.440475967,"fit3",1972,"Fem30p"
"160","log_SSB",114791.836512556,0.396847990789824,52735.9986607234,249870.41232879,"fit3",1973,"Fem30p"
"161","log_SSB",104759.193176777,0.372778413926417,50451.8101724216,217524.17837028,"fit3",1974,"Fem30p"
"162","log_SSB",113325.205079948,0.288002896678792,64442.6659822864,199287.256519497,"fit3",1975,"Fem30p"
"163","log_SSB",146907.501989653,0.220642313006619,95329.9676413076,226390.65841336,"fit3",1976,"Fem30p"
"164","log_SSB",163697.875645222,0.219120736695076,106542.702076202,251514.125027472,"fit3",1977,"Fem30p"
"165","log_SSB",153645.408789992,0.249954980048433,94135.5388392404,250775.763684302,"fit3",1978,"Fem30p"
"166","log_SSB",162390.817723183,0.260120050097772,97531.0302967677,270383.462581734,"fit3",1979,"Fem30p"
"167","log_SSB",217669.737763104,0.250158590120846,133308.78287437,355416.302784112,"fit3",1980,"Fem30p"
"168","log_SSB",241449.513690572,0.238306351883468,151347.716605459,385191.59039173,"fit3",1981,"Fem30p"
"169","log_SSB",395959.382035776,0.224989328231027,254762.707231982,615411.234735347,"fit3",1982,"Fem30p"
"170","log_SSB",556717.225903499,0.224729653420553,358377.649363954,864825.332070113,"fit3",1983,"Fem30p"
"171","log_SSB",623984.185449233,0.240503710207089,389450.882044906,999757.046758588,"fit3",1984,"Fem30p"
"172","log_SSB",582952.27461852,0.270527173834382,343048.576835858,990627.501263501,"fit3",1985,"Fem30p"
"173","log_SSB",547428.546672366,0.298294100412084,305080.448684231,982291.769283437,"fit3",1986,"Fem30p"
"174","log_SSB",531925.077623137,0.29360126173308,299179.633787552,945733.787498715,"fit3",1987,"Fem30p"
"175","log_SSB",532829.138065639,0.285757128373922,304331.276884687,932887.652159873,"fit3",1988,"Fem30p"
"176","log_SSB",552091.389011033,0.264383964670041,328823.463492509,926956.058982925,"fit3",1989,"Fem30p"
"177","log_SSB",566926.642991385,0.259976190602408,340589.038342856,943676.344069348,"fit3",1990,"Fem30p"
"178","log_SSB",565193.281824803,0.26248184707139,337884.237464967,945422.752527815,"fit3",1991,"Fem30p"
"179","log_SSB",520740.383345597,0.258805920774757,313560.401043609,864811.200471727,"fit3",1992,"Fem30p"
"180","log_SSB",556975.432209119,0.246508973703518,343560.609562942,902960.419354189,"fit3",1993,"Fem30p"
"181","log_SSB",644689.664341893,0.238322316453384,404097.958541357,1028524.77852032,"fit3",1994,"Fem30p"
"182","log_SSB",536065.864472137,0.239031784844705,335544.550745632,856418.649665707,"fit3",1995,"Fem30p"
"183","log_SSB",495286.067201528,0.236982958889229,311266.329218857,788097.73283083,"fit3",1996,"Fem30p"
"184","log_SSB",442648.674239595,0.238515430981766,277351.637416449,706460.039793693,"fit3",1997,"Fem30p"
"185","log_SSB",350266.914584548,0.248569126734934,215185.401381517,570145.143048338,"fit3",1998,"Fem30p"
"186","log_SSB",332837.659999544,0.252738142243876,202813.757016451,546219.889339097,"fit3",1999,"Fem30p"
"187","log_SSB",320631.94396343,0.257601201887387,193522.835335549,531228.489451981,"fit3",2000,"Fem30p"
"188","log_SSB",307118.620020856,0.267683162927253,181739.629939225,518994.381110256,"fit3",2001,"Fem30p"
"189","log_SSB",270103.281947528,0.274928250672888,157581.855428635,462970.70636959,"fit3",2002,"Fem30p"
"190","log_SSB",253128.992112714,0.26934298129646,149304.368755063,429152.121818441,"fit3",2003,"Fem30p"
"191","log_SSB",276900.215084142,0.24612941871897,170928.193326748,448572.746375865,"fit3",2004,"Fem30p"
"192","log_SSB",337330.969533952,0.245999826953635,208284.491548417,546330.560478932,"fit3",2005,"Fem30p"
